#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
013|feasts-of-the-theotokos_2010-08-28+dormition+after-liturgy-short-talk.mp3|Feasts Of The Theotokos (mp3 format)|||||||||||||||||Dormition After Liturgy Short Talk 2010-08-28 <span class='n12'>SYNOPSIS:A short talk about the Dormition of the Theotokos.<ul><li>Dormition means falling asleep</li><li>The Story.</li><li>A balanced view.</li><li>The intercession of the Theotokos.</li><li>Heresies about the Theotokos:<ul><li>The heresy of the Theotokos as &quot;co-mediatrix&quot;</li>    <li>The heresies of The &quot;Immaculate Conception&quot; and &quot;Original Sin&quot; are discussed at length. VERY IMPORTANT!</li>    </ul></li><li>The ever-virginity of the Theotokos explained.</li></ul></span> |||||||||||||
014|lives-of-saints_2011-07-08+prophet-and-king-david-joseph-the-betrothed-james-the-just-the-brother-of-the-lord.mp3#AhomilydescribingontheEveoftheSundayafterNativityduringmatins,describingtheHolyProphetandKingDavid,JosephtheBetrothed,JamesTheJust,theBrotheroftheLord.WhyarethesesaintscommemoratedneartoNativity?WhatdotheyteachusabouttheNativity?|Lives Of Saints (mp3 format)|||||||||||||||||Holy Prophet and King David, Joseph the Betrothed, James The Just, the Brother of the Lord Commemorated on the Sunday after Theophany.  2011-07-08 <span class='n12'>SYNOPSIS:A homily describing on the Eve of the Sunday after Nativity during matins, describing the Holy Prophet and King David, Joseph the Betrothed, James The Just, the Brother of the Lord. Why are these saints commemorated near to Nativity? What do they teach us about the Nativity?</span> |||||||||||||
015|missing-pages_2014-10-11+protection-of-the-mother-of-god+choir-of-the-saints.mp3#A&quot;MissingPage&quot;intheChristianknowledgeandpracticeofmanygoodheartedbelieverswhodonotknowoftheOrthodoxChurchisoureverydayrealitythattheSaintsintercedeforus.EveryoneunderstandsthatangelsdoGod'sbiddingontheearth,andinterveneintheaffairsofmen,butmanydonotunderstandthatsinceGodistheGodoftheliving,andnotthedead,theSaintsarealiveandalsopraytoGodforusandintercedeonourbehalf.ThefeastdayoftheProtectionoftheMotherofGodclearlyillustratesthiseverydayrealitythatwelivewithandwhichcomfortsus.WeexplainthisfeastwhichoccursonOct1accordingtothechurchcalendar(Oct14ontheGregoriancalendar),andtheonlythingextraordinaryaboutitwasthattwoholypeoplesawMary,themotherofJesusintercedinginheavenforus,alongwithStJohntheBaptistandStJohntheEvangelist,notthatitoccurred,becausetheintercessionofthesaintsoccurseveryday.Weareachurchofmiracles,whichareusuallyseenonlybythosewhothinkandlivespiritually.|The Protection of the Mother of God and the choir of the Saints. A great comfort in the normal life of a Christian. (mp3 format)|||||||||||||||||2014-10-11 <span class='n12'>SYNOPSIS:A &quot;Missing Page&quot; in the Christian knowledge and practice of many good hearted believers who do not know of the Orthodox Church is our every day reality that the Saints intercede for us. Everyone understands that angels do God's bidding on the earth, and intervene in the affairs of men, but many do not understand that since God is the God of the living, and not the dead, the Saints are alive and also pray to God for us and intercede on our behalf. The feast day of the Protection of the Mother of God clearly illustrates this every day reality that we live with and which comforts us. We explain this feast which occurs on Oct 1 according to the church calendar (Oct 14 on the Gregorian calendar), and the only thing extraordinary about it was that two holy people saw Mary, the mother of Jesus interceding in heaven for us, along with St John the Baptist and St John the Evangelist, not that it occurred, because the intercession of the saints occurs every day. We are a church of miracles, which are usually seen only by those who think and live spiritually.</span> |||||||||||||
016|orthodox-worship_2010-10-10+temple-design.pdf#Atalkduringourfirst<VisitorSunday>byReaderDavidHawthorne,givingatourofthetempleandexplainingthesymbolismofvariouspartsofit,withmanyscripturalcitations.ThepdfdocumentaccompaningthistalkischockfullofinformationaboutanOrthodoxtemple,andsupplementsthetalk.|Orthodox Worship (Adobe PDF format)|||||||||||||||||Temple Design A tour of our temple and explanation of the symbolism and meaning of various parts of it.  2010-10-10 https://www.orthodox.net//catechism/orthodox-worship_2010-10-24+icons-theology,symbolism+holy-fathers-of-the-seventh-ecumenical-council.mp3#An after liturgy talk about the Holy Fathers Of The Seventh Ecumenical Council, and icons. The major contribution of this council, the reasons for iconoclasm (one of the reasons is Islam), parallels to today, the major theological <statement> of icons, and a little about symbolism in icons, such as their being in 2 dimensions and having <unrealistic> details, the meaning of a cross or gospels in an icon, and the appearance of Jesus in icons with the Virgin Mary. Orthodox Worship (mp3 format) Icons Theology,symbolism Holy Fathers Of The Seventh Ecumenical Council 2010-10-24 <span class='n12'>SYNOPSIS:An after liturgy talk about the Holy Fathers Of The Seventh Ecumenical Council, and icons. The major contribution of this council, the reasons for iconoclasm (one of the reasons is Islam), parallels to today, the major theological &quot;statement&quot; of icons, and a little about symbolism in icons, such as their being in 2 dimensions and having &quot;unrealistic&quot; details, the meaning of a cross or gospels in an icon, and the appearance of Jesus in icons with the Virgin Mary.</span> |||||||||||||
017|orthopraxis_2010+baptism-and-emergency-baptism|Orthopraxis (Word DOC format)|||||||||||||||||Baptism And Emergency Baptism 2010 https://www.orthodox.net//catechism/orthopraxis_2010+entering-the-church.mp3 Orthopraxis (mp3 format) Entering The Church 2010 <span class='n12'>SYNOPSIS:What should we do when we enter the church for the first time that day? Discussion of bows (poklons), prostrations, and venerating icons in church. </span> https://www.orthodox.net//catechism/orthopraxis_2010+offering-prosphora+proskimidia,service-of-preparation.html Orthopraxis (HTML format) Offering Prosphora Proskimidia,service Of Preparation 2010 https://www.orthodox.net//catechism/orthopraxis_2010+oil.mp3 Orthopraxis (mp3 format) Oil 2010 <span class='n12'>SYNOPSIS:Oil is used in many ways in the church. This short talk describes chrism, the &quot;oil of gladness&quot;, and other uses for oil. </span> https://www.orthodox.net//catechism/orthopraxis_2010+the-four-bows.mp3 Orthopraxis (mp3 format) The Four Bows 2010 <span class='n12'>SYNOPSIS:The &quot;Four Bows&quot; - a simple set of prayers that should begin the day for everyone. Excellent for children. Also descibed in the article <a href='https://www.orthodox.net//articles/fourbows.html'>The Four bows</a></span> https://www.orthodox.net//catechism/orthopraxis_2010+three-questions-about-the-cross,-the-sign-of-the-cross,prostrations-on-sunday,venerating-the-cross-or-any-icon-in-church.doc Orthopraxis (Word DOC format) Three Questions About The Cross regarding the sign of the cross,prostrations on sunday and ,venerating the cross or any icon in church 2010 https://www.orthodox.net//catechism/orthopraxis_2010+to-pray-for-someone-more-diligently+prayer-of-st-silouan-of-mount-athos-for-all-people.pdf#Two prayers that everyone should have for their personal prayer rule. The prayer of St Silouan is especially important. St Silouan prayed for all the people of the world. This is a sure sign of love.  We must cultivate habits that build this kind of love. The audio explains a little about these prayers and quotes them. The word document contains these two prayers. It can be printed and cut into quarters to have 4 sheets with both prayers. Orthopraxis (Adobe PDF format) To Pray For Someone More Diligently Prayer Of St Silouan Of Mount Athos For All People 2010 https://www.orthodox.net//catechism/orthopraxis_2010-10-04+fall-stewardship-campaign-part-1+stewardship-and-loving-our-neighbor.mp3 Orthopraxis (mp3 format) Fall Stewardship Campaign Part 1 Stewardship And Loving Our Neighbor 2010-10-04 <br><span class='n12'>COMMENT:by Deacon Nicholas Park </span> https://www.orthodox.net//catechism/orthopraxis_2010-11-07+fall-stewardship-campaign-part-3+giving-our-fruits-must-happen-to-increase-our-faith_2corintians8-12+deuteronomy14-22-23.mp3#What I want as your pastor is that everyone gives to the church. The amount is not a critical thing to me. What is critical to me, as your pastor, is that you give of your fruits to God and it will increase your faith. I know this to be true in my own lie and the lives of many I have counseled...  Orthopraxis (mp3 format) Fall Stewardship Campaign Part 3 Giving Our Fruits Must Happen To Increase Our Faith 2  Corinthians 8:12 Deuteronomy 14:22-23 2010-11-07 <span class='n12'>SYNOPSIS:What I want as your pastor is that everyone gives to the church. The amount is not a critical thing to me. What is critical to me, as your pastor, is that you give of your fruits to God and it will increase your faith. I know this to be true in my own lie and the lives of many I have counseled... </span> https://www.orthodox.net//catechism/orthopraxis_2010-11-14+fall-stewardship-campaign-part-4+make-your-vows-and-pay-them-to-the-lord-our-god_psalm75-10.mp3#Psalm 75:10, <Make your vows and pay them to the Lord our God>, was the prokeimenon for today. Reader David Hawthorne shares how this verse is very timely for our community, and reads a portion of a commentary from Blessed Augustine and briefly expounds upon it. The point is: we must make some vow to the Lord, even if it is a <widows mite>, to gain spiritual discipline in our lives.  Orthopraxis (mp3 format) Fall Stewardship Campaign Part 4 Make Your Vows And Pay Them To The Lord Our God Psalm 75:10 2010-11-14 <span class='n12'>SYNOPSIS:Psalm 75:10, &quot;Make your vows and pay them to the Lord our God&quot;, was the prokeimenon for today. Reader David Hawthorne shares how this verse is very timely for our community, and reads a portion of a commentary from Blessed Augustine and briefly expounds upon it. The point is: we must make some vow to the Lord, even if it is a &quot;widow's mite&quot;, to gain spiritual discipline in our lives. </span> https://www.orthodox.net//catechism/orthopraxis_2010-11-28+nativity-fast+fasting-typikon-why-fast.doc#A short talk on the Nativity Fast, on the day the fast began. The Nativity Fast and Great Lent Compared, Nativity Fasting Typikon, Fasting until the Ninth Hour, Why Fast? How does the fast apply to you? (Office parties,Family,The Belly,Prayer,Almsgiving,If you do not fast well). The outline was used in the talk. Orthopraxis (Word DOC format) Nativity Fast Fasting Typikon. Why fast? 2010-11-28 https://www.orthodox.net//catechism/orthopraxis_2011-01-23+sanctity-of-life-sunday+christians-must-not-accept-abortion-and-sexual-immorality-being-redefined.html#Excerpt: ...I want to tell you that as a Christian, you must not allow the times to influence you. Right now we are in the midst of the rewriting of language; even <God> means something different now than it did only a few years ago, and <Christian> means something different. Now, there are those that say that: You can be a Christian and be pro choice; You can be a Christian and abort your child; You can be a Christian and be a practicing unrepentant homosexual. These things are not possible, brothers and sisters. You can be a Christian and be guilty of any sin and repent from it. You can be a Christian and be weak in some area of your life, maybe even for a long period of time, and struggle against this weakness. But you cannot be a Christian and give in wholly to the way of the times and believe: That one can be pro-choice and that it is correct for a woman to take that which is in her womb, a human being created in the image and likeness of God, and kill it. ... Sanctity Of Life Sunday - Christians Must Not Accept Abortion And Sexual Immorality Being Redefined (HTML format) 2011-01-23 https://www.orthodox.net//catechism/orthopraxis_2011-04-03+how-to-prepare-for-confession.mp3#A short talk on how to prepare for confession. Some of it is not what you might expect, but several practical items are mentioned.  Orthopraxis (mp3 format) How To Prepare For Confession 2011-04-03 <span class='n12'>SYNOPSIS:A short talk on how to prepare for confession. Some of it is not what you might expect, but several practical items are mentioned. </span> https://www.orthodox.net//catechism/orthopraxis_2012-02-12+parish-meeting-address+the-purpose-of-a-parish.mp3#Pastor&#39;s address at annual meeting, 2012. This is part homily, part sharing from the heart, part progress report, and part exhortation and thanksgiving. The most important part is at the beginning - the &quot;Purpose of a parish&quot; Parish Meeting Address. The Purpose Of A Parish.  (mp3 format) 2012-02-12 <span class='n12'>SYNOPSIS:Pastor&#39;s address at annual meeting, 2012. This is part homily, part sharing from the heart, part progress report, and part exhortation and thanksgiving. The most important part is at the beginning - the &quot;Purpose of a parish&quot;</span> https://www.orthodox.net//catechism/orthopraxis_2013-10-26+incense+image-and-likeness-of-god-and-the-incarnation.mp3#Why do we use incense? What might be the reaction to incense of a person first visiting the church? What does incense signify? What dogmas does it proclaim?  Incense: Why do we use it and what does it mean? Hint: The image and likeness of God and the incarnation! (mp3 format) Incense 2013-10-26 <span class='n12'>SYNOPSIS:Why do we use incense? What might be the reaction to incense of a person first visiting the church? What does incense signify? What dogmas does it proclaim? </span> https://www.orthodox.net//catechism/orthopraxis_2013-11-02+and-call-no-man-your-father-upon-the-earth-for-one-is-your-father-which-is-in-heaven_matthew23-9.mp3#We call priests, deacons &amp; monks &quot;Father&quot; &amp; nuns &quot;Mother&quot;, we have spiritual fathers and Godfathers, not to mention natural fathers. Some who believe that all that can be known about Christianity is in the Bible think this is unbiblical and even blasphemous and an abomination. What are we to say? We will appeal to Scripture which shows the real meaning of this verse, and that the calling of some men &quot;Father&quot; in the proper sense is actually very Biblical. The principles of Orthodox exegesis of the Scripture are explained. &quot;And call no man your father upon the earth: for one is your Father, which is in heaven.&quot; The Orthodox understanding of this much misunderstood verse.  (mp3 format) Matthew 23:9 2013-11-02 <span class='n12'>SYNOPSIS:We call priests, deacons &amp; monks &quot;Father&quot; &amp; nuns &quot;Mother&quot;, we have spiritual fathers and Godfathers, not to mention natural fathers. Some who believe that all that can be known about Christianity is in the Bible think this is unbiblical and even blasphemous and an abomination. What are we to say? We will appeal to Scripture which shows the real meaning of this verse, and that the calling of some men &quot;Father&quot; in the proper sense is actually very Biblical. The principles of Orthodox exegesis of the Scripture are explained.</span> https://www.orthodox.net//catechism/orthopraxis_2013-12-15+venerating-icons.mp3#A little talk about venerating icons. Why do we paint icons? There is an important theological reason. Why do we venerate them? Is this important? There are important theological and understandable &quot;human&quot; reasons. Read this especially if seeing people venerate icons freaks you out!  Venerating icons: Why do we do it (theological and practical human reasons) and how do we do it?  (mp3 format) 2013-12-15 <span class='n12'>SYNOPSIS:A little talk about venerating icons. Why do we paint icons? There is an important theological reason. Why do we venerate them? Is this important? There are important theological and understandable &quot;human&quot; reasons. Read this especially if seeing people venerate icons freaks you out! </span> https://www.orthodox.net//catechism/orthopraxis_2014-05-17+questions-about-the-church-what-is-it-when-was-it-created-what-is-its-purpose-why-liturgical-prayer-etc.mp3#Many questions about the church answered. What is the church? What is its purpose? When was it formed? Why so much liturgical prayer? How does one approach the stuff it is that seems weird? Many more fundamental questions.  Questions about the church: what, when, why, its purpose,why liturgical prayer, etc (mp3 format) A Catechism course 2014-05-17 <span class='n12'>SYNOPSIS:Many questions about the church answered. What is the church? What is its purpose? When was it formed? Why so much liturgical prayer? How does one approach the stuff it is that seems weird? Many more fundamental questions. </span> https://www.orthodox.net//catechism/orthopraxis_2014-10-20+holy-water+small-blessing-of-the-water.mp3#An explanation about holy Water and the Small Blessing of Water.   Holy Water and the Small Blessing of Water.  (mp3 format) 2014-10-20 <span class='n12'>SYNOPSIS:An explanation about holy Water and the Small Blessing of Water. </span> https://www.orthodox.net//catechism/orthopraxis_2015+fasting-wars-against-pride+adam-and-eve.mp3#Instruction at the beginning of a fasting season. People want to know the fasting rules. The most important rule is that we must understand why we should fast, and fast with purpose. We talk about this purpose in detail, with a few examples from Scripture (the woman with an issue of blood and the Shunamite woman whose son Elisha raised) and St Zosimas, in the Life of St Mary of Egypt.  The number one rule of fasting - know why you fast!  (mp3 format) 2015 <span class='n12'>SYNOPSIS:Instruction at the beginning of a fasting season. People want to know the fasting rules. The most important rule is that we must understand why we should fast, and fast with purpose. We talk about this purpose in detail, with a few examples from Scripture (the woman with an issue of blood and the Shunamite woman whose son Elisha raised) and St Zosimas, in the Life of St Mary of Egypt. </span> https://www.orthodox.net//catechism/orthopraxis_2017+why-do-we-ask-the-theotokos-to-help-us.mp3#Why do we ask the Theotokos and Saints to help us? The answer is very simple, very human. We go to those we trust in this life, and because of the resurrection, those in the next life are able to help us too. God has always required his people to help each other. The temporary death of the flesh does not change this. Any supposedly Christian faith which ignores its dead is a sterile and lifeless faith. Why do we ask the Theotokos and Saints to help us?  (mp3 format) 2017-08-14 <span class='n12'>SYNOPSIS:Why do we ask the Theotokos and Saints to help us? The answer is very simple, very human. We go to those we trust in this life, and because of the resurrection, those in the next life are able to help us too. God has always required his people to help each other. The temporary death of the flesh does not change this. Any supposedly Christian faith which ignores its dead is a sterile and lifeless faith.  </span> https://www.orthodox.net//catechism/orthopraxis_2018+explanation-of-veneration-of-the-cross-before-thy-cross-sunday-of-the-cross.html#An explanation of how we venerate the Cross on the Sunday of the Cross, during Great Lent, and the meaning of &quot;Before Thy Cross, we bow down in worship, O Master, and Thy holy resurrection we glorify&quot;. Also the reason why we do prostrations, and how they differ in meaning from other times. The Sunday of the Veneration of the Holy and Precious Cross. Explanation of the Veneration of the Cross, and &quot;Before Thy Cross&quot;. (HTML format) 2018-03-08 https://www.orthodox.net//catechism/orthopraxis_and-call-no-man-your-father-upon-the-earth-for-one-is-your-father-which-is-in-heaven_matthew23-9.pdf Orthopraxis (Adobe PDF format) Matthew 23-9 and-call-no-man-your-father-upon-the-earth-for-one-is-your-father-which-is-in-heaven |||||||||||||
018|prayers-of-the-church_2007+great-compline,+god-is-with-us.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Great Compline, God Is With Us 2007 |||||||||||||
019|prayers-of-the-church_2007-11-27+the-great-ectenia+part-one.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||The Great Ectenia Part One 2007-11-27 |||||||||||||
020|prayers-of-the-church_2007-12-04+the-great-ectenia+part-two.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||The Great Ectenia Part Two 2007-12-04 |||||||||||||
021|prayers-of-the-church_2007-12-11+matins+god-is-the-lord.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Matins God Is The Lord 2007-12-11 |||||||||||||
022|prayers-of-the-church_2008+typology-and-the-cross|Prayers Of The Church (Word DOC format)|||||||||||||||||Typology And The Cross 2008 |||||||||||||
023|prayers-of-the-church_2008-01-08+nativity-of-the-savior,-troparion-and-kontakion.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Nativity Of The Savior, Troparion And Kontakion 2008-01-08 |||||||||||||
024|prayers-of-the-church_2008-01-15+theophany,-prefestal-and-festal-troparion-and-kontakion.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Theophany, Prefestal And Festal Troparion And Kontakion 2008-01-15 |||||||||||||
025|prayers-of-the-church_2008-01-22+the-trisagion.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||The Trisagion 2008-01-22 |||||||||||||
026|prayers-of-the-church_2008-01-29+o-heavenly-king.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||O Heavenly King 2008-01-29 |||||||||||||
027|prayers-of-the-church_2008-02-06+all-holy-trinity.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||All Holy Trinity 2008-02-06 |||||||||||||
028|prayers-of-the-church_2008-02-12+o-come-let-us-worship.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||O Come Let Us Worship 2008-02-12 |||||||||||||
029|prayers-of-the-church_2008-02-12+vigil,+glory-to-the-holy,-and-consubstantial,-and-life-creating-trinity.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Vigil, Glory To The Holy, And Consubstantial, And Life Creating Trinity 2008-02-12 |||||||||||||
030|prayers-of-the-church_+vespers.mp3|Prayers Of The Church (mp3 format)|||||||||||||||||Vespers An overview of the themes of Vespers, and the Jewish character of Orthodox worship. 2008-05-28 |||||||||||||
031|prayers-of-the-church_2017+short-explanation-of-our-father-and-prayer-of-saint-ephrem|A short explanation and comparision of the Our Father and the Prayer of St Ephrem.  (HTML format)|||||||||||||||||Our Father  Prayer of St Ephrem 2017 |||||||||||||
032|prayers-of-the-church-lenten-prayers_+by-the-waters-of-babylon_psalm136|Prayers Of The Church Lenten Prayers (Adobe PDF format)|||||||||||||||||By The Waters Of Babylon Psalm 136 https://www.orthodox.net//catechism/prayers-of-the-church-lenten-prayers_+prayer-of-st.-ephrem,lord-and-master-of-my-life.doc Prayers Of The Church Lenten Prayers (Word DOC format) Prayer Of St. Ephrem,lord And Master Of My Life |||||||||||||
033|prayers-of-the-church-lenten-prayers_2008-03-06+by-the-waters-of-babylon_psalm136.mp3|Prayers Of The Church Lenten Prayers (mp3 format)|||||||||||||||||By The Waters Of Babylon Psalm 136 2008-03-06 |||||||||||||
034|prayers-of-the-church-lenten-prayers_2008-03-27+before-thy-cross.mp3|Prayers Of The Church Lenten Prayers (mp3 format)|||||||||||||||||Before Thy Cross 2008-03-27 |||||||||||||
035|prayers-of-the-church-lenten-prayers_2008-03-27+typology-of-the-cross-in-prayer.mp3|Prayers Of The Church Lenten Prayers (mp3 format)|||||||||||||||||Typology Of The Cross In Prayer 2008-03-27 |||||||||||||
036|prayers-of-the-church-lenten-prayers_2008-04-02+prayer-of-st.-ephrem.mp3|Prayers Of The Church Lenten Prayers (mp3 format)|||||||||||||||||Prayer Of St. Ephrem 2008-04-02 |||||||||||||
037|prayers-of-the-church-lenten-prayers_2008-04-16+lazarus-saturday,-palm-sunday-troparion.mp3|Prayers Of The Church Lenten Prayers (mp3 format)|||||||||||||||||Lazarus Saturday, Palm Sunday Troparion 2008-04-16 |||||||||||||
